pca0,pca1,target,pred,success
0.20722980461395138,-0.4477101193862421,5,5,1
-0.2464189639311843,-0.20097229738706032,4,4,1
-0.18964242695889866,-0.17087914769124413,1,1,1
0.2552418851857782,0.44614526024801177,2,2,1
-0.24724347627427123,-0.20667433771235288,0,0,1
0.10521086844510434,-0.27861784374050025,1,1,1
-0.1689199717196223,0.36006216833401694,3,3,1
-0.20526311986124046,-0.1502068343532774,1,1,1
0.22268817854263281,-0.31498080033528214,4,4,1
-0.25964382219497256,-0.2200221261667629,4,0,0
-0.1760115260374964,0.3605348551137464,3,3,1
-0.25283706182722554,-0.24477631161669783,4,4,1
0.08640338675003965,-0.29559649716061015,1,1,1
-0.2263064514953629,-0.1888898583411124,5,5,1
-0.2358365168814982,0.12815999650603094,4,4,1
-0.21656856163448793,-0.19158537305256806,2,2,1
-0.2660687121708163,-0.2936596000496905,0,0,1
-0.1091601504458526,1.0101947752913676,3,3,1
0.13260899707241397,-0.3617120988669951,1,1,1
3.8733105630354543,-1.3598025371844848,3,3,1
-0.2658235715128338,-0.20979194562154171,0,0,1
-0.21781081787536233,-0.19615753632580582,2,2,1
-0.24071123095056554,-0.19890878979759977,2,2,1
-0.22952294893479852,-0.2165245561510821,5,5,1
-0.2463255071058038,-0.20030448246653065,2,2,1
0.17233045953915865,0.23750044461744108,3,3,1
-0.24852697250505337,-0.15977910571715712,1,1,1
0.2395964057114838,-0.397685081159419,3,3,1
-0.19865601356191684,-0.18597135127053696,5,5,1
0.26592851098591325,0.43501025959144896,5,5,1
-0.2424513120353334,-0.1931653896802114,2,2,1
4.296432460982289,-0.7611205887158137,0,0,1
0.11031382741740633,-0.3633813567289292,1,1,1
-0.24602723552587055,-0.20081186704181003,0,0,1
-0.24603324632894413,-0.20932933580958352,0,0,1
-0.20923989295017534,-0.1720184472477211,5,5,1
-0.2435391698853922,-0.19274439171569988,2,2,1
-0.17621072397790838,0.3863101792680988,1,1,1
0.8642448150134268,2.0296310939267928,3,3,1
-0.2468385145102728,-0.1999285727292776,4,4,1
-0.2037676414528363,-0.16655645805286093,3,3,1
-0.24525866124015105,-0.19929911134425057,2,2,1
0.5688702379643019,0.28948557988992524,1,1,1
-0.1961340151924032,0.44605609466095736,3,3,1
0.2781358970423629,0.45734263908295153,1,1,1
-0.2511276878207052,-0.17722244124437875,2,2,1
-0.2487192688011985,-0.2025100920651471,2,2,1
-0.24537227191094657,-0.1993629624557931,4,4,1
-0.246676951948919,-0.20168768698143427,0,0,1
3.690614181799514,-1.359474122349075,5,5,1
-0.24602699520050544,-0.19979219813407098,4,2,0
-0.24602699520050544,-0.19979219813407098,4,2,0
-0.14229841285860714,0.3870151552095911,3,3,1
0.30058298694841934,0.8050803318833915,3,3,1
0.051551515225309284,-0.26898065943176735,2,2,1
0.19795746032897615,-0.41158975398487224,2,2,1
-0.25300339549621353,-0.3229252993188391,0,0,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.24328602296380647,-0.19626159670604076,5,5,1
-0.25964382219497256,-0.2200221261667629,4,0,0
-0.2489092772341916,-0.21271352678164782,2,2,1
0.10962537600545848,-0.286318827295402,5,5,1
-0.19181170717419138,-0.1853536571971908,5,5,1
-0.22681895007668582,-0.19085218144391614,5,5,1
-0.1444614179053438,0.6663165631234738,5,5,1
-0.2664302145044859,-0.29954563323701133,0,0,1
0.23273441711103124,0.8340505922579791,4,4,1
-0.24366736444803574,-0.19254769153227883,3,4,0
0.11148394650203657,-0.22681462800921273,2,2,1
-0.24576209339169525,-0.20586628780506872,4,4,1
0.23280838192942852,0.3432722898208311,4,4,1
-0.16860661612661837,0.38237417563922305,0,0,1
-0.2221119606553817,-0.18384503255723464,1,1,1
-0.22084782055059346,-0.20019644222967137,2,2,1
0.11644233374751996,-0.29087576972818036,1,1,1
-0.23313815595125528,-0.22893290862165272,5,5,1
-0.24602699520050544,-0.19979219813407098,3,2,0
-0.21744765160578317,-0.210863221303251,5,5,1
-0.22319671941805466,-0.16050273774532509,5,5,1
0.265218984195517,0.4316302119021482,5,5,1
-0.17221149875230568,0.417652034959574,3,3,1
-0.16440723236542487,0.39593968266309976,1,1,1
-0.2500540107360111,-0.20211225948756545,4,0,0
-0.24852697250505337,-0.15977910571715712,1,1,1
-0.24934578177093686,-0.20131536895816063,0,0,1
0.42611085537995463,-0.5025263345824819,1,1,1
-0.2410276697067332,-0.22415262773308334,0,0,1
-0.20827763445083966,0.16005674434653153,5,5,1
-0.24602699520050544,-0.19979219813407098,0,2,0
-0.26501636646146204,-0.2959776711575099,0,0,1
-0.22790722186483398,-0.020595451409414045,1,1,1
-0.24265714152104378,-0.20039127598090178,1,2,0
-0.2467530470587537,-0.20693795611089688,5,5,1
-0.23129530743272347,-0.19339221026117326,5,5,1
-0.2410148724075417,0.02851016018371411,0,0,1
-0.17371074667336056,0.3462970868511848,3,3,1
-0.26353260399299394,-0.2865400822294651,0,0,1
0.3803370626622931,-0.46604226167505197,5,5,1
-0.2669849380147797,-0.2986830964333425,4,4,1
-0.2868001409690613,-0.3773396387315623,0,0,1
0.3281108898632659,0.967635287098113,3,3,1
-0.24573595015667538,-0.18761249766794194,2,2,1
-0.22379721130507985,-0.20423392384088737,5,5,1
-0.23637360874802193,-0.23592013156459182,2,2,1
-0.24920385997846553,-0.20666930358846217,2,2,1
-0.25633635987934433,-0.22256362551394646,0,0,1
-0.23138500520474933,-0.22877871734388963,5,5,1
-0.15672099344959006,0.37582845711712015,3,3,1
-0.22164536125728085,-0.20534416804739716,0,0,1
1.6435319546615768,1.5566276637192216,5,5,1
0.3594278505893907,1.0015023292667,3,3,1
-0.260786835615953,-0.27586126825214424,0,0,1
-0.21699310912008546,-0.16542689330259747,5,5,1
-0.2259191540735947,-0.17728897575389369,5,5,1
-0.24357550034738645,-0.2009456281531143,5,5,1
-0.20789622135047237,-0.18388405862994223,5,5,1
-0.2254542947432474,-0.09359602949045,5,5,1
0.2574650029660174,0.4290603953228118,2,2,1
-0.16983466266381583,0.35564266111187376,1,1,1
-0.24602699520050544,-0.19979219813407098,3,2,0
-0.2548539369789594,-0.15702566807612647,4,4,1
-0.24602699520050544,-0.19979219813407098,5,2,0
0.9185540354807724,0.16128592320220328,4,4,1
-0.25442576708384096,-0.21002243587733352,0,0,1
-0.23754809787938602,-0.12839199061532836,5,5,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.2656420382170883,-0.280949829201655,0,0,1
-0.23769282435663144,-0.19818529237776783,2,2,1
-0.24604741466672034,-0.19978617910662913,2,2,1
0.15978378676162255,-0.4265520737990502,2,2,1
0.7594803933988389,-0.5733488141527079,5,5,1
-0.22612624464207717,-0.19734177833784247,5,5,1
-0.24979569626884252,-0.20492800805920003,0,0,1
0.26173609909194867,0.4256801380275916,2,2,1
-0.2293335390899638,-0.18337724524111673,4,4,1
-0.22984180871370266,0.13923685872217204,4,4,1
-0.26835914084821105,-0.2964852014466737,0,0,1
-0.20877885941860866,-0.18177310298657193,3,3,1
0.08233233770313961,-0.30136670599288007,5,5,1
-0.054418835358707944,1.294268692644564,1,1,1
-0.26568316451759244,-0.2926597659882596,0,0,1
-0.07313311702736178,1.2747558315430565,3,3,1
-0.1476724127243331,0.33794304205091985,2,2,1
-0.24917913837830755,-0.15192505482382665,4,4,1
-0.22944198441924848,-0.1738419931015559,2,2,1
-0.22310005405339892,-0.16803065018242144,5,5,1
-0.1488333843354387,0.6685918358661562,3,3,1
-0.24573374671141604,-0.1943165640771581,3,3,1
0.26738767257235946,0.22725264320117544,1,1,1
0.7858324551978909,1.04651886416805,2,2,1
-0.19357598621831887,0.2523046961539985,3,0,0
-0.24605414732705333,-0.19983231020625053,1,1,1
0.32534411863008206,1.001964675132934,0,0,1
-0.1528182994531102,0.48590744251839857,3,3,1
-0.24852697250505337,-0.15977910571715712,1,1,1
-0.2143280798344828,0.1356052895521264,4,4,1
-0.22772136349022074,-0.2515170258543474,0,0,1
-0.26583897182480754,-0.29380765766185923,4,4,1
-0.2208095205948489,-0.1585683038271971,1,1,1
-0.21526115282333375,0.11999382224909994,5,5,1
-0.040792278738421416,-0.30814709982541033,5,5,1
-0.15601959067799184,0.3635493640891987,3,3,1
0.279936774436943,0.4076720040410416,0,0,1
-0.24620428942968167,-0.20518988343037495,0,0,1
3.8774512105466634,-1.3926002842838492,4,4,1
-0.23847569706424848,-0.19838311505799935,3,3,1
-0.15139168613486945,-0.18483228442008826,1,1,1
-0.016984723843862074,-0.30572704705290327,5,5,1
-0.18566934787751482,0.2770084989121094,4,4,1
-0.24550328683672384,-0.20146962179493477,0,0,1
-0.24602699520050544,-0.19979219813407098,2,2,1
0.2877137590424083,0.4803682986343393,5,5,1
-0.1915140880639255,-0.17840945251047838,2,2,1
-0.138891947802238,0.7370220067424837,3,3,1
0.26212980211590375,0.4367851689549255,3,3,1
0.49742622614426973,0.40496228987906524,1,1,1
-0.24260874871002283,-0.18106575715432174,4,4,1
0.19089622730091985,-0.41899083080763133,2,2,1
-0.2307273219617979,-0.19878354789225114,4,4,1
-0.2377295958415877,-0.18372831784228408,2,2,1
0.48263519248275444,0.8472811592193953,2,2,1
-0.1604269977173194,0.3920522372685653,3,3,1
0.7708268864163762,0.5874356354698864,5,5,1
0.1911379968021879,-0.37472273235802683,1,1,1
-0.24621525040639788,-0.2000711457932148,0,0,1
0.7173283093794072,0.2990769067419579,1,1,1
-0.1471453485592826,0.6457822338351503,1,1,1
-0.24743935349512847,-0.19922435059396135,5,5,1
-0.2583777372010298,-0.2575232216603304,3,3,1
0.19084061280202455,-0.41914548697850224,4,2,0
-0.20473136095569539,-0.04877340216907361,1,1,1
0.37964206696082836,-0.4819989723727124,1,1,1
-0.2332787818427562,-0.23242193451956444,5,5,1
0.4401773569533219,0.3331140125318842,4,4,1
3.4913832278638908,-1.232433074020697,0,0,1
-0.22445495024951498,-0.15134923038340187,1,1,1
-0.175787268410901,0.15965657182073645,4,4,1
-0.25050225641685975,-0.2050027507620053,0,0,1
-0.23274807930929015,-0.1630595412712939,4,4,1
-0.2354100624890796,-0.11552170557845509,1,1,1
0.3304267283498858,1.3884302491577705,3,3,1
-0.004243903040574574,-0.16888459191073085,1,1,1
-0.14399691740341128,0.6855068781429647,2,2,1
3.8952786074686756,-1.3320943376591132,1,1,1
0.07678193751648524,-0.3303675839070664,5,5,1
-0.008505065833510836,-0.12139727846835546,1,1,1
0.2558228714918026,0.42163063221765873,4,4,1
-0.2340562983784884,-0.21817855094418592,2,2,1
0.0964486742300673,-0.009413999805707566,3,3,1
-0.129572836938032,0.3807100387773169,3,3,1
-0.06994113633491408,-0.3142749048550011,0,0,1
-0.2659996363702301,-0.29447370228315267,0,0,1
-0.25471164331500884,-0.2250851603217177,0,0,1
0.479001258496967,0.08034519902124372,3,3,1
-0.23346746988200343,-0.22941249226017213,4,4,1
0.2556019020606684,0.4635395814427847,1,1,1
0.38035526946181875,-0.4653135076283426,1,1,1
0.7805840117217381,1.4162664386806834,1,1,1
-0.11135038007340962,0.8771987977519973,3,3,1
-0.01919698644223559,-0.2915349845529314,5,2,0
-0.1351832679310489,0.4788635914684742,5,5,1
-0.21278577945894386,-0.22107053296908574,5,5,1
0.6139778384630417,0.3409286124875867,1,1,1
-0.24835535996474684,-0.1882340982964355,3,3,1
-0.17371074667336056,0.3462970868511848,3,3,1
-0.2483083516310943,-0.18562679748634794,0,2,0
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.2505987506552277,-0.21034078199788497,0,0,1
-0.15728829375971773,0.7256700175344722,4,4,1
-0.014360127671651813,-0.2632867456519105,3,3,1
-0.2223901245027012,0.16426209817526838,1,1,1
0.2567093136621056,0.42322947943269756,3,3,1
-0.2462531962702927,-0.199975185532202,3,3,1
-0.1422337274489118,0.3744957885645122,4,4,1
0.06690397076200673,-0.3253579184501665,1,1,1
-0.17371074667336056,0.3462970868511848,5,3,0
-0.21703295113988413,-0.18956573315508285,5,5,1
-0.25799572603713117,-0.1738705926629474,4,4,1
-0.20773857580571195,0.09428247633947277,5,5,1
-0.24772863105828555,-0.16041111956718476,1,1,1
-0.24224780844675828,-0.1782626247378012,3,3,1
0.5315794169764957,0.9807818452380953,3,3,1
0.25762045696140823,0.32437371376619123,0,0,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.25139816732587694,-0.1595543748463434,1,1,1
0.2591898154580265,0.42632734905513175,5,5,1
-0.2414531201106588,-0.19295002042094286,1,1,1
0.0943407616611991,-0.04942196434904509,4,4,1
0.28347317387131177,0.42243789377573443,4,4,1
-0.24673975115864247,-0.2022593146240497,2,2,1
-0.24648792704963268,-0.200939076941268,4,4,1
-0.2664202729369396,-0.2946880269774237,0,0,1
-0.20557331574903406,-0.23241723017009372,5,5,1
0.3275219519917792,0.9671939876191967,2,2,1
-0.1808749330290947,-0.19909475318175213,2,2,1
0.2705582236541047,-0.372378324446324,4,4,1
-0.25050225641685975,-0.2050027507620053,0,0,1
-0.24602699520050544,-0.19979219813407098,3,2,0
-0.26727728792140376,-0.2931767603205838,0,0,1
0.1784985202870568,-0.3816602337596478,4,4,1
-0.21373175901985217,0.23099217934996974,1,1,1
1.6820577846647455,-0.13043610686139362,3,3,1
-0.020716414405764983,0.5991953631681352,1,1,1
-0.26589223474546386,-0.2937845888312575,0,0,1
0.805534583774049,1.4370374164730102,1,1,1
-0.027443374265958928,-0.303953394142369,5,5,1
-0.25033367602786477,-0.2106890524649539,0,0,1
-0.2429259937952743,-0.19372827283774013,0,0,1
-0.15832617025167386,0.3759723425071444,5,5,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.2223729363718469,-0.19976669499210262,2,2,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.2074726345198888,-0.17415073539078535,1,1,1
-0.2300442778329002,-0.24275734787582876,0,0,1
-0.2436039646039713,-0.1576421309744429,3,3,1
-0.2857574742904216,-0.3877769795284434,0,0,1
-0.26338370906688596,-0.2886858898915964,4,4,1
-0.24218842029197593,0.07363854821789895,0,0,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.24089987671182045,-0.18028927058302802,1,1,1
-0.2293135514590368,0.04038878429318509,0,0,1
0.19524615341390122,-0.3647159515541088,1,1,1
-0.18737305609151061,0.3260928707499992,3,3,1
-0.2387810653173756,-0.15295759611638618,4,4,1
0.07638484415996181,-0.30443934972497494,2,2,1
-0.23694544618848712,-0.1661492415663376,3,3,1
-0.16831178708026523,0.22379598213668192,4,4,1
-0.24550646112704952,-0.19966441325650372,5,5,1
-0.17371074667336056,0.3462970868511848,3,3,1
3.9725728869230537,-0.5112184208375218,3,3,1
-0.20579404857141656,-0.18756829620920054,0,5,0
-0.1567146013742084,0.3845464811128413,3,3,1
-0.22824705412014057,-0.0001243056372409458,0,0,1
0.11904213358971369,-0.3437539049467774,3,3,1
-0.2652337115387703,-0.29724960184771765,0,0,1
-0.1502324879691534,0.42456430230871345,3,3,1
-0.17438570368531306,0.3476198443127993,3,3,1
-0.2091404662608099,-0.21626633888082267,0,0,1
-0.24927556889743183,-0.15918683872479314,1,1,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.1385217682090306,0.7497561269739564,3,3,1
-0.23976272302989554,0.0240928762548898,0,0,1
-0.25964382219497256,-0.2200221261667629,4,0,0
-0.17371074667336056,0.3462970868511848,3,3,1
-0.2227777012826574,-0.15884505652430805,1,1,1
-0.22388315779798293,-0.23385004203089954,5,5,1
-0.22841863315937233,-0.18704648188649314,0,0,1
-0.20675780641226313,0.16446722124481464,2,2,1
-0.2104626944430088,-0.15528964554823596,2,2,1
-0.24979569626884252,-0.20492800805920003,0,0,1
-0.22006359118773594,-0.2071118241430315,5,5,1
-0.1192358151930242,0.39949280313776686,0,0,1
0.3051602910319442,0.4519723454174177,2,2,1
-0.2431955764265685,-0.1921056123046907,3,3,1
-0.2446223329302488,-0.1995026277459756,2,2,1
-0.2447901249685577,-0.19886845744971207,0,0,1
-0.24196686698139855,-0.19510261588897948,2,2,1
-0.2464814959202341,-0.20077245873436692,1,1,1
-0.1416178569059828,0.3619790895897556,3,3,1
-0.2336051360200319,-0.1879638230464331,0,0,1
-0.24551979553670866,-0.19832089947295747,3,3,1
-0.2386684061253886,0.026246705675926636,4,4,1
-0.22627699914665694,0.11606860721109304,5,0,0
-0.22114963286258366,0.12250255088090042,5,3,0
-0.246676951948919,-0.20168768698143427,0,0,1
-0.24695415598353287,-0.20631341100607806,4,0,0
0.26777955800985126,0.4910348301527924,4,4,1
-0.24891775651981268,-0.20849266927022228,5,5,1
0.06738839994867518,-0.34381725761456927,5,5,1
0.06311933788869527,-0.3001495298038923,4,4,1
-0.2293373386721089,-0.18308742332672845,5,5,1
-0.26112839774244917,-0.285191980721447,4,0,0
-0.06801877043329978,0.898101144210458,2,2,1
0.28642796829705097,0.4378076893310839,5,5,1
0.255794641336121,0.421546002112857,1,5,0
-0.3068667311826592,-0.401887843629195,2,2,1
-0.1731461913400345,0.3484951822003223,3,3,1
-0.22450104631761983,0.1625553251864459,4,4,1
-0.2408354539691048,-0.2239324187085206,4,4,1
-0.2633835466331008,-0.29044742980213356,0,0,1
-0.17621072397790838,0.3863101792680988,1,1,1
-0.18866643092322702,-0.13503854666849477,1,1,1
4.056696935903776,-1.4853901100693123,5,5,1
-0.2810246484035984,-0.37926050050897897,4,4,1
0.027960183553102216,0.48692328264244467,3,3,1
3.1569310314974177,-1.058392368707989,4,4,1
-0.14660775333667403,0.40358879408149334,3,3,1
0.45993886640548504,0.0871314680718461,1,1,1
3.8858536320545003,-1.37124851179362,3,3,1
-0.2602378659007885,-0.21499835816835325,0,0,1
0.21454432044125832,-0.3726391559502183,5,5,1
-0.19049232279265282,0.16452349025857962,2,2,1
-0.22193751840000783,0.11810096433819321,0,0,1
-0.017035594092881252,-0.22616815871092844,1,1,1
-0.1737132175147932,0.34532930390305655,3,3,1
-0.2597293171914708,-0.22025126084084998,0,0,1
-0.24257795220458303,-0.19789975560453374,0,0,1
0.35160319902524784,1.290537864623758,1,1,1
-0.24602699520050544,-0.19979219813407098,2,2,1
0.5670845788791159,0.31803743165077075,4,4,1
-0.24602699520050544,-0.19979219813407098,0,2,0
-0.2453712913749252,-0.19982252447772725,0,0,1
-0.239011967848138,-0.19002855993799905,2,2,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.24602699520050544,-0.19979219813407098,5,2,0
0.32847473574040953,0.9700018014305595,3,3,1
0.4543748265888597,2.224896804335688,4,4,1
0.23087922251085558,0.3192459088797936,5,5,1
0.31310665404428584,0.46055297646719,3,3,1
-0.248436244031385,-0.21092527603903855,0,0,1
-0.27914712345776027,-0.24871947969453956,4,4,1
-0.24127081021317817,-0.19852618293156926,2,2,1
-0.26589223474546386,-0.2937845888312575,0,0,1
-0.2128712533739134,-0.18539203505234514,4,4,1
0.2557111575922243,0.46218442419691336,1,1,1
0.078686932650485,-0.33400966233110047,5,5,1
-0.24123362759771144,-0.20084133117189273,1,5,0
-0.22114963286258366,0.12250255088090042,3,3,1
-0.21414415134318573,-0.18819626888562271,5,5,1
-0.25017556293275284,-0.2116328151755687,0,0,1
-0.17162863563118722,-0.1214316853539753,1,1,1
-0.24077517857338465,-0.18505956057396494,0,0,1
-0.2504659841826956,-0.20960466371042033,2,2,1
0.3036886449510551,0.5060882469124526,2,2,1
-0.2417080063551682,-0.1910259755257744,5,5,1
4.330638161093613,-1.597056350895602,3,3,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.22351486722839162,-0.20694294369034386,5,5,1
-0.30110217661497984,-0.5017955307583892,0,0,1
-0.24602699520050544,-0.19979219813407098,3,2,0
0.28280999739589524,0.500271060529227,3,3,1
-0.24702920753497729,-0.16017709643296255,1,1,1
-0.22966631836228235,-0.18514641719306493,4,4,1
0.25332503107786447,0.421420528627144,4,4,1
-0.224762918212131,-0.1799011070041728,4,4,1
-0.24920385997846553,-0.20666930358846217,2,2,1
0.3584468285023215,0.9695375955427521,5,5,1
-0.2270485087902382,-0.1285094107434432,3,3,1
0.25772574284751576,0.42128741347510157,5,5,1
0.7771254164204127,1.3848515824466414,4,4,1
0.23707138109684306,0.43026930098115646,4,4,1
-0.20296778306538776,0.11668798224373245,5,5,1
-0.1551270151323186,0.678629282994514,2,2,1
-0.24551979553670866,-0.19832089947295747,3,3,1
-0.22690866607671292,-0.15979422796932355,0,0,1
-0.21772706141907422,0.12775005052795466,4,1,0
0.06553318071880193,-0.33165073132492046,1,1,1
0.7575146949298126,1.0400488532411136,5,5,1
3.872674562106286,-1.3860981051231172,5,5,1
-0.24516166850281595,-0.19021369749617054,2,2,1
-0.26589223474546386,-0.2937845888312575,0,0,1
-0.22671609196340145,0.1209064915497452,4,4,1
-0.26086181935485425,-0.22140530566319733,0,0,1
0.26381201644800273,0.4405920628083955,1,1,1
-0.22347350767977278,-0.3010306681139602,5,5,1
0.3563270671884091,0.971269948906378,3,3,1
-0.2157697235819563,-0.1756144576682626,5,5,1
-0.22400642582990196,0.1931816684481963,1,1,1
0.27524760504666645,-0.4154543759938509,5,5,1
-0.21914357107612426,0.12717662598494303,2,2,1
0.2954652712011829,0.41067389726422415,0,0,1
-0.2454378427635917,-0.18048875119500868,4,4,1
-0.2443096143007316,-0.18537690500516815,3,3,1
-0.2547191710516246,-0.18305789029279942,4,4,1
0.1904486440713457,-0.4203255862314914,4,4,1
-0.2741143944664106,-0.2738589031919724,4,4,1
0.2870348813976381,0.44589738910649734,2,2,1
0.2745986040476087,-0.3618875597388731,1,1,1
-0.2460786026055055,-0.1998079797709701,1,1,1
0.7449746041880114,-0.6486511697475765,2,2,1
-0.12078332840579262,0.8227191825965126,5,5,1
-0.28127953267127953,-0.28519071016605596,0,0,1
-0.2484553240229496,-0.18594543377592102,2,2,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.2423115342021893,-0.14170484150740914,1,1,1
-0.24605414732705333,-0.19983231020625053,2,2,1
-0.2402076952511635,-0.2683160492668364,0,0,1
-0.2363290286981944,-0.1974566747429802,2,2,1
-0.2468581980852945,-0.15170552990549846,4,4,1
0.10355655742776604,-0.33280913707341936,1,1,1
-0.21632305604303947,0.1301011278651417,0,0,1
-0.25972980928670675,-0.22015472027187807,4,4,1
-0.23469780841911173,-0.18799437288191595,0,0,1
-0.2549354469972918,-0.21151219988101888,0,0,1
0.38652148591834745,0.1553179781135636,4,4,1
-0.22738752820921565,0.057108866130365185,0,0,1
0.26939252845655115,-0.4378223492200357,5,5,1
0.3303390734340845,0.9705854254455197,3,3,1
0.31342872698818713,0.5234171556384126,5,5,1
0.2182054772218272,-0.09494781514493336,1,1,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.23592805315191154,-0.1886455333025055,4,4,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.2537611764517088,-0.1882830923082068,0,0,1
-0.1431720290018479,0.6951734567751903,3,3,1
-0.24072013327947647,-0.18488265274330135,2,2,1
-0.22448602691390146,-0.20420213779603255,4,4,1
0.2784156886796144,0.4177139720919313,1,5,0
3.127013443517411,-1.1128014175166865,5,5,1
-0.22429022173611077,-0.16973672611914276,4,4,1
-0.17371074667336056,0.3462970868511848,3,3,1
0.1681770575920269,0.26424064999524344,1,1,1
-0.2234289761584931,-0.22233453419069804,4,4,1
0.40551300747151975,-0.45025159669370546,2,2,1
-0.24943378735196003,-0.20497998669986098,4,4,1
-0.18407454354143465,-0.06400602762288993,5,5,1
-0.266394092557847,-0.2943795294892115,0,0,1
0.17295329738209886,0.5935352712549008,3,3,1
-0.23459973668633965,-0.14910614981829962,1,1,1
-0.2213489994052325,0.12269300540340863,1,1,1
0.2956258228787838,0.3642284630808771,5,5,1
-0.23620037901357338,-0.1949342118324521,0,0,1
0.48063643965221775,-0.4476858546009127,2,2,1
0.26433897556159763,0.4634913364775749,1,1,1
-0.2477649362679991,-0.188075190592245,5,5,1
0.6501475197225912,0.3520913896651725,3,3,1
0.2594647640556531,-0.40028707140053177,5,5,1
0.2635019031884273,0.16931657585291585,1,1,1
-0.25834194878740235,-0.22994050801651292,4,4,1
-0.2396918344207229,-0.1845530312920025,3,3,1
-0.22120122151097882,0.1224987027340068,0,0,1
-0.2484002020587562,-0.1635937584041111,1,1,1
-0.26589223474546386,-0.2937845888312575,0,0,1
0.1953828924204189,-0.41763711133365755,5,5,1
-0.24771712171403387,-0.19428608813890705,5,5,1
0.007787643976189451,-0.291984739458015,5,5,1
0.7617456170305122,1.0851529803850457,0,0,1
-0.22340594785701207,-0.20362422815499662,3,4,0
-0.23313815595125528,-0.22893290862165272,5,5,1
-0.23531310248698767,0.05884269770410816,0,0,1
-0.23527874618062863,-0.08350729706316173,1,1,1
-0.17128771607682625,0.3884471540108129,4,3,0
-0.2646612721271909,-0.32670250501719644,0,0,1
0.22054130849198766,-0.3794106990572767,2,2,1
0.25891688030847254,0.4299405912418789,5,5,1
0.22078333370595388,-0.39535555211084183,0,0,1
-0.20704840993219661,0.12396787009371497,5,5,1
0.25438979286981644,0.41565520921527793,2,5,0
-0.2463810688267565,-0.2054200709284604,4,4,1
0.7864882073226753,0.1857874728007871,5,5,1
0.2852839219822883,0.7490723561503778,1,1,1
-0.2393431802939389,-0.20007324748669963,2,2,1
-0.23178185701002754,-0.18187968886360495,3,3,1
-0.16946914607138036,-0.17933292179000215,2,2,1
-0.24743184366681023,-0.20568299103165028,2,2,1
-0.24866403889512292,-0.23956119411806445,0,0,1
-0.23978188541843148,-0.19963877840926061,2,2,1
-0.26058613173180106,-0.20846522932069136,4,4,1
0.8303919625838709,0.19961995789114975,1,1,1
-0.23277624703437286,-0.22898488726231364,5,5,1
0.3927501852105439,0.5461984385398664,2,2,1
0.255794641336121,0.421546002112857,5,5,1
0.08683779675409499,-0.2989399068200595,1,1,1
-0.2024531474509934,-0.11558731006552382,2,2,1
-0.22177475705044974,-0.19338971858046447,5,5,1
-0.24979569626884252,-0.20492800805920003,0,0,1
-0.26589223474546386,-0.2937845888312575,0,0,1
-0.1483633682052665,0.6717832136641697,3,3,1
-0.2207991792738672,-0.30652431754315224,5,5,1
-0.22509751390670102,-0.21268240936454935,5,5,1
-0.24603963428444173,-0.20269918722158592,1,1,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.25467613915825865,-0.18250441034383771,4,4,1
-0.268760402338948,-0.29573423085822637,0,0,1
1.1953027697393008,0.8215964166119798,1,1,1
-0.1938354042742492,0.5178584349702087,4,4,1
3.6205911599762093,-1.0655133065488862,5,5,1
-0.2508083289356421,-0.1456137050694341,1,1,1
-0.23019446646288988,-0.19240316229092408,5,5,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.24865500406520247,-0.15536642022912453,2,2,1
-0.236088029745973,-0.1917088422464373,0,0,1
-0.24337679797961753,-0.18702874215772355,2,2,1
-0.17123058563422386,0.3626150700981035,3,3,1
-0.04602305942343866,-0.30582802387931235,2,2,1
0.5907417705670998,0.2858165795565693,5,5,1
0.2597429594025283,0.42768492507533257,2,2,1
-0.24741204837644548,-0.19918436962339722,0,1,0
-0.25964382219497256,-0.2200221261667629,4,0,0
-0.24547027435533972,-0.19915898344884692,3,3,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.2464743154028437,-0.2010495856460388,0,0,1
-0.26308468826617853,-0.2777453356063371,0,0,1
0.19083456699155313,-0.41926002893513503,4,4,1
0.4069518711203534,0.4168542864110295,2,2,1
-0.21502378000341127,0.025188441851889416,0,0,1
0.1762836776817305,0.25214938086810224,3,3,1
-0.24697199600008787,-0.30926303257777105,5,5,1
-0.15451022641794668,0.701727822828679,1,1,1
-0.13557252617914423,0.3516070888553904,0,0,1
-0.24743621261343737,-0.20210219640105626,2,2,1
-0.1488333843354387,0.6685918358661562,3,3,1
